0.27402,0.168371,1.49869,543.6,253,290.6,
0.239841,0.153412,0.939238,642.4,290,352.4,
0.768498,0.485312,2.28522,661.7,298,363.7,
0.544189,0.280275,3.32917,673.2,302.5,370.7,
0.222989,0.17214,0.810558,687,308,379,
0.24666,0.142412,1.06364,687,308,379,
0.435304,0.249538,3.51214,687,308,379,
0.189975,0.0940856,0.984793,775.65,349.5,426.15,
0.179337,0.169169,0.908034,80.5,37.5,43,
0.269365,0.181319,0.69017,115.1,54.5,60.6,
0.203935,0.168083,1.81727,156.85,72.5,84.35,
0.365421,0.269273,0.865843,181.8,85,96.8,
0.260567,0.172949,1.21191,181.8,85,96.8,
0.194576,0.128438,1.14384,192.45,91,101.45,
0.213625,0.0973876,1.5589,235.35,111,124.35,
0.24808,0.171753,0.885015,295.1,138,157.1,
0.374884,0.265045,1.0648,295.1,138,157.1,
0.280814,0.163995,1.57383,338.35,158.5,179.85,
0.554049,0.391239,1.27927,373.8,174.5,199.3,
0.428075,0.251105,1.57635,394.4,183.5,210.9,
0.649336,0.436374,1.37741,419.5,195,224.5,
0.794211,0.381251,2.06854,429.15,199,230.15,
0.687727,0.3038,2.20827,457.1,213,244.1,
0.744578,0.401164,1.68831,532.5,246.5,286,
0.348334,0.205804,1.30279,578.25,268,310.25,
0.445597,0.202575,1.65153,596.55,278,318.55,
0.506772,0.339817,1.97722,623.5,292.5,331,
0.633526,0.411345,2.04417,623.5,292.5,331,
0.678844,0.25862,1.65288,623.5,292.5,331,
0.265595,0.170977,1.47195,655.15,310,345.15,
0.583239,0.425752,1.16131,721.95,338,383.95,
0.253594,0.170266,0.913388,729.95,342,387.95,
0.340792,0.207987,1.47932,765.7,359.5,406.2,
0.236306,0.201804,0.74704,71.2,32,39.2,
0.265337,0.254658,1.17196,103.3,45,58.3,
0.348896,0.170927,1.44516,172.3,77.5,94.8,
0.322754,0.257044,3.3322,312.75,142.5,170.25,
0.274501,0.181032,3.35963,429.2,194.5,234.7,
0.445867,0.268904,1.85349,433.35,196,237.35,
0.401069,0.203338,1.79787,437,197,240,
0.473061,0.286011,2.08844,458.8,208,250.8,
0.7466,0.564392,1.60235,527.8,237.5,290.3,
0.452178,0.342091,1.53012,566.75,253,313.75,
0.773232,0.340668,1.83788,607.65,270,337.65,
0.303869,0.241251,0.807844,630.1,281.5,348.6,
0.261612,0.244945,0.820817,659.7,294,365.7,
0.237513,0.158647,1.59487,730.45,327,403.45,
0.227987,0.211321,1.17119,66.5,31,35.5,
0.19443,0.15808,2.3335,144.7,68.5,76.2,
0.138618,0.0564378,0.943995,148.35,69.5,78.85,
0.465443,0.254471,1.27346,159.65,72.5,87.15,
0.31266,0.239564,0.77839,196.6,91,105.6,
0.316844,0.222589,1.23872,237.7,114,123.7,
0.339274,0.223145,0.916358,237.7,114,123.7,
0.413827,0.324948,1.64408,268.15,126.5,141.65,
0.85728,0.623218,1.60516,309.9,146.5,163.4,
0.832054,0.596423,1.9911,309.9,146.5,163.4,
0.473312,0.347252,1.40259,319.05,151.5,167.55,
0.371942,0.224107,1.385,440.2,205.5,234.7,
0.0814747,0.0463493,1.29273,440.2,205.5,234.7,
0.605323,0.31582,1.51438,468.65,217.5,251.15,
0.574526,0.335921,1.78508,475.3,220.5,254.8,
0.703692,0.509758,1.69678,582.95,272.5,310.45,
0.790454,0.505414,1.87236,628.4,294.5,333.9,
0.209325,0.121373,1.44473,639.05,298.5,340.55,
0.789048,0.51153,2.26517,639.05,298.5,340.55,
0.251481,0.200531,0.803036,708.45,332.5,375.95,
0.267696,0.183416,0.878271,710.45,334.5,375.95,
0.377378,0.202609,1.05981,720.1,339,381.1,
0.46999,0.323345,2.66097,732.25,343.5,388.75,
0.278806,0.217335,0.912817,80,37.5,42.5,
0.143766,0.127099,1.31895,92.15,44,48.15,
0.232585,0.185463,1.17881,92.15,44,48.15,
0.202591,0.176847,1.53357,115.6,54,61.6,
0.58157,0.266829,1.96233,160.2,75.5,84.7,
0.96436,0.651599,2.10849,162.7,76.5,86.2,
0.411042,0.180254,1.25332,195.3,93,102.3,
0.571017,0.272164,1.36752,244.7,117,127.7,
0.411533,0.197371,1.36738,244.7,117,127.7,
0.455037,0.209732,2.03711,288.65,135.5,153.15,
0.61116,0.358769,2.04645,304.8,143.5,161.3,
0.503093,0.304857,1.3178,375.35,174.5,200.85,
0.554666,0.396735,3.91083,408.3,190.5,217.8,
0.646905,0.452991,2.45955,408.3,190.5,217.8,
